,0
0,3.979591836734694
1,2.5306122448979593
2,2.1020408163265305
3,1.6326530612244898
4,1.836734693877551
5,1.5510204081632653
6,1.6938775510204083
7,3.142857142857143
8,0.46938775510204084
9,0.1836734693877551
10,1.6938775510204083
11,2.020408163265306
12,1.4081632653061225
13,2.7346938775510203
14,2.4285714285714284
15,1.7551020408163265
16,1.6122448979591837
17,0.7755102040816326
18,1.0204081632653061
19,3.5918367346938775
20,3.122448979591837
