id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,assignment_id,event_type
81,2022-12-02 19:23:55.812542,,,,,,f,,,{},3EA3QWIZ4KJKADD24NM4HF1VROFIT3,AssignmentReturned
83,2022-12-02 19:24:22.833305,,,,,,f,,,{},3M1CVSFP62TSCF2CBV0WVC2PU98AQA,AssignmentReturned
85,2022-12-02 19:25:35.751251,,,,,,f,,,{},3ON104KXQMKIUNIHE3PBAYYBQ1I4WO,AssignmentSubmitted
87,2022-12-02 19:25:41.591827,,,,,,f,,,{},3FTOP5WARHCFPF0HO3JU95EQ7TW0JC,AssignmentAccepted
90,2022-12-02 19:28:18.158624,,,,,,f,,,{},379J5II41Q4KBV3BZVUMA9TM5JBLEL,AssignmentAccepted
92,2022-12-02 19:32:16.107613,,,,,,f,,,{},3YHH42UU5D3LK5OHROV7PKRIBH90LK,AssignmentAccepted
94,2022-12-02 19:32:26.287946,,,,,,f,,,{},32N49TQG3I6KHNYTXUU61Z1XB1MVAO,AssignmentAbandoned
96,2022-12-02 19:32:30.154864,,,,,,f,,,{},3AUQQEL7U7HOGA0B5SXDCTPK2FAV0X,AssignmentAbandoned
98,2022-12-02 19:32:34.009084,,,,,,f,,,{},3AUQQEL7U7HOGA0B5SXDCTPK2FAV0X,AssignmentAccepted
100,2022-12-02 19:32:37.076347,,,,,,f,,,{},3QECW5O0KJP8YPINX33AS6XQM25T50,AssignmentAccepted
102,2022-12-02 19:32:46.491769,,,,,,f,,,{},3I2PTA7R3VIYOSBYNMDLPQ5LZL1QK4,AssignmentAccepted
103,2022-12-02 19:42:08.294412,,,,,,f,,,{},3AUQQEL7U7HOGA0B5SXDCTPK2FAV0X,AssignmentSubmitted
104,2022-12-02 19:42:17.516012,,,,,,f,,,{},358UUM7WR1RA5EJEH7DCQBA4POZR7Y,AssignmentAccepted
107,2022-12-02 19:42:33.984594,,,,,,f,,,{},36NEMU28XH1YYD7NK7P7WSFBCS9WMH,AssignmentAccepted
109,2022-12-02 19:44:12.143737,,,,,,f,,,{},3EA3QWIZ4KJKADD24NM4HF1VROFIT3,AssignmentSubmitted
110,2022-12-02 19:44:20.920369,,,,,,f,,,{},3TUI152ZZDBWIRPCFC73KB9MQG11QE,AssignmentAccepted
111,2022-12-02 19:44:24.194475,,,,,,f,,,{},39GXDJN2OV26YZ5E0WAS58V2LDMV8K,AssignmentAbandoned
112,2022-12-02 19:44:31.975652,,,,,,f,,,{},39GXDJN2OV26YZ5E0WAS58V2LDMV8K,AssignmentAccepted
113,2022-12-02 19:46:54.681005,,,,,,f,,,{},3NG53N1RLX7TTF8IEK1TZG6KZQBP8L,AssignmentSubmitted
