id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,type,max_size,full,role,awaiting_async_process,pending_async_processes,failed_async_processes,trial_maker_id,target_num_trials,participant_id,id_within_participant,vertex_id,dependent_vertex_ids,source_seed,participant_group,block
25,2023-04-10 21:02:09.594621,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,1,"[8, 10, 7, 34]","[{""vertex_id"": 1, ""content"": [2, 0, 2, 0, 2, 0, 0, 1, 1], ""is_center"": true}, {""vertex_id"": 8, ""content"": [2, 1, 1, 1, 1, 0, 2, 2, 2], ""is_center"": false}, {""vertex_id"": 10, ""content"": [0, 1, 1, 0, 1, 2, 1, 0, 0], ""is_center"": false}, {""vertex_id"": 7, ""content"": [0, 2, 0, 1, 2, 1, 0, 2, 1], ""is_center"": false}, {""vertex_id"": 34, ""content"": [1, 0, 0, 2, 2, 2, 2, 0, 0], ""is_center"": false}]",,
29,2023-04-10 21:02:09.745543,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,16,"[44, 18, 24, 7]","[{""vertex_id"": 16, ""content"": [0, 2, 1, 0, 2, 2, 2, 0, 0], ""is_center"": true}, {""vertex_id"": 44, ""content"": [2, 1, 0, 1, 0, 0, 1, 1, 2], ""is_center"": false}, {""vertex_id"": 18, ""content"": [2, 1, 1, 0, 0, 0, 0, 2, 2], ""is_center"": false}, {""vertex_id"": 24, ""content"": [0, 1, 1, 2, 1, 1, 1, 0, 2], ""is_center"": false}, {""vertex_id"": 7, ""content"": [0, 2, 0, 1, 2, 1, 0, 2, 1], ""is_center"": false}]",,
30,2023-04-10 21:02:09.783733,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,24,"[13, 6, 16, 21]","[{""vertex_id"": 24, ""content"": [0, 1, 1, 2, 1, 1, 1, 0, 2], ""is_center"": true}, {""vertex_id"": 13, ""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false}, {""vertex_id"": 6, ""content"": [2, 0, 2, 0, 1, 0, 2, 0, 2], ""is_center"": false}, {""vertex_id"": 16, ""content"": [0, 2, 1, 0, 2, 2, 2, 0, 0], ""is_center"": false}, {""vertex_id"": 21, ""content"": [1, 2, 0, 0, 2, 1, 1, 2, 1], ""is_center"": false}]",,
38,2023-04-10 21:02:10.053084,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,35,"[39, 20, 19, 32]","[{""vertex_id"": 35, ""content"": [2, 2, 2, 0, 2, 2, 0, 1, 1], ""is_center"": true}, {""vertex_id"": 39, ""content"": [2, 1, 1, 2, 0, 0, 0, 0, 1], ""is_center"": false}, {""vertex_id"": 20, ""content"": [2, 0, 1, 1, 0, 0, 0, 1, 0], ""is_center"": false}, {""vertex_id"": 19, ""content"": [2, 2, 1, 2, 2, 2, 0, 2, 1], ""is_center"": false}, {""vertex_id"": 32, ""content"": [0, 2, 0, 2, 2, 2, 2, 1, 1], ""is_center"": false}]",,
35,2023-04-10 21:02:09.955339,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,34,"[4, 1, 8, 15]","[{""vertex_id"": 34, ""content"": [1, 0, 0, 2, 2, 2, 2, 0, 0], ""is_center"": true}, {""vertex_id"": 4, ""content"": [0, 1, 2, 2, 0, 2, 1, 0, 1], ""is_center"": false}, {""vertex_id"": 1, ""content"": [2, 0, 2, 0, 2, 0, 0, 1, 1], ""is_center"": false}, {""vertex_id"": 8, ""content"": [2, 1, 1, 1, 1, 0, 2, 2, 2], ""is_center"": false}, {""vertex_id"": 15, ""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false}]",,
39,2023-04-10 21:02:10.087101,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,28,"[14, 45, 40, 17]","[{""vertex_id"": 28, ""content"": [0, 1, 1, 2, 2, 0, 2, 2, 1], ""is_center"": true}, {""vertex_id"": 14, ""content"": [2, 1, 0, 2, 2, 0, 0, 0, 0], ""is_center"": false}, {""vertex_id"": 45, ""content"": [2, 2, 1, 0, 2, 1, 2, 0, 1], ""is_center"": false}, {""vertex_id"": 40, ""content"": [2, 0, 2, 1, 1, 0, 1, 2, 1], ""is_center"": false}, {""vertex_id"": 17, ""content"": [0, 0, 1, 2, 0, 2, 2, 0, 0], ""is_center"": false}]",,
42,2023-04-10 21:02:10.187398,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,37,"[3, 43, 31, 25]","[{""vertex_id"": 37, ""content"": [2, 2, 1, 0, 2, 1, 1, 2, 1], ""is_center"": true}, {""vertex_id"": 3, ""content"": [0, 2, 2, 1, 2, 0, 0, 0, 0], ""is_center"": false}, {""vertex_id"": 43, ""content"": [1, 0, 1, 1, 2, 1, 0, 2, 1], ""is_center"": false}, {""vertex_id"": 31, ""content"": [1, 2, 2, 1, 0, 0, 0, 2, 1], ""is_center"": false}, {""vertex_id"": 25, ""content"": [2, 0, 0, 0, 0, 0, 2, 2, 1], ""is_center"": false}]",,
41,2023-04-10 21:02:10.154146,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,40,"[46, 12, 28, 5]","[{""vertex_id"": 40, ""content"": [2, 0, 2, 1, 1, 0, 1, 2, 1], ""is_center"": true}, {""vertex_id"": 46, ""content"": [2, 1, 0, 2, 1, 0, 0, 0, 1], ""is_center"": false}, {""vertex_id"": 12, ""content"": [2, 2, 2, 1, 1, 1, 2, 1, 2], ""is_center"": false}, {""vertex_id"": 28, ""content"": [0, 1, 1, 2, 2, 0, 2, 2, 1], ""is_center"": false}, {""vertex_id"": 5, ""content"": [2, 0, 2, 1, 0, 0, 2, 2, 0], ""is_center"": false}]",,
43,2023-04-10 21:02:10.22135,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,31,"[4, 19, 27, 37]","[{""vertex_id"": 31, ""content"": [1, 2, 2, 1, 0, 0, 0, 2, 1], ""is_center"": true}, {""vertex_id"": 4, ""content"": [0, 1, 2, 2, 0, 2, 1, 0, 1], ""is_center"": false}, {""vertex_id"": 19, ""content"": [2, 2, 1, 2, 2, 2, 0, 2, 1], ""is_center"": false}, {""vertex_id"": 27, ""content"": [2, 0, 1, 2, 1, 0, 0, 2, 2], ""is_center"": false}, {""vertex_id"": 37, ""content"": [2, 2, 1, 0, 2, 1, 1, 2, 1], ""is_center"": false}]",,
44,2023-04-10 21:02:10.255169,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,7,"[47, 1, 16, 22]","[{""vertex_id"": 7, ""content"": [0, 2, 0, 1, 2, 1, 0, 2, 1], ""is_center"": true}, {""vertex_id"": 47, ""content"": [2, 1, 2, 0, 0, 0, 2, 0, 1], ""is_center"": false}, {""vertex_id"": 1, ""content"": [2, 0, 2, 0, 2, 0, 0, 1, 1], ""is_center"": false}, {""vertex_id"": 16, ""content"": [0, 2, 1, 0, 2, 2, 2, 0, 0], ""is_center"": false}, {""vertex_id"": 22, ""content"": [2, 2, 2, 0, 0, 2, 2, 1, 0], ""is_center"": false}]",,
36,2023-04-10 21:02:09.987057,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,27,"[47, 21, 31, 5]","[{""vertex_id"": 27, ""content"": [2, 0, 1, 2, 1, 0, 0, 2, 2], ""is_center"": true}, {""vertex_id"": 47, ""content"": [2, 1, 2, 0, 0, 0, 2, 0, 1], ""is_center"": false}, {""vertex_id"": 21, ""content"": [1, 2, 0, 0, 2, 1, 1, 2, 1], ""is_center"": false}, {""vertex_id"": 31, ""content"": [1, 2, 2, 1, 0, 0, 0, 2, 1], ""is_center"": false}, {""vertex_id"": 5, ""content"": [2, 0, 2, 1, 0, 0, 2, 2, 0], ""is_center"": false}]",,
34,2023-04-10 21:02:09.921767,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,38,"[0, 26, 12, 22]","[{""vertex_id"": 38, ""content"": [2, 1, 0, 0, 0, 1, 0, 0, 2], ""is_center"": true}, {""vertex_id"": 0, ""content"": [2, 2, 2, 0, 2, 0, 2, 0, 1], ""is_center"": false}, {""vertex_id"": 26, ""content"": [2, 2, 0, 1, 1, 2, 1, 0, 0], ""is_center"": false}, {""vertex_id"": 12, ""content"": [2, 2, 2, 1, 1, 1, 2, 1, 2], ""is_center"": false}, {""vertex_id"": 22, ""content"": [2, 2, 2, 0, 0, 2, 2, 1, 0], ""is_center"": false}]",,
40,2023-04-10 21:02:10.12147,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,43,"[13, 21, 5, 37]","[{""vertex_id"": 43, ""content"": [1, 0, 1, 1, 2, 1, 0, 2, 1], ""is_center"": true}, {""vertex_id"": 13, ""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false}, {""vertex_id"": 21, ""content"": [1, 2, 0, 0, 2, 1, 1, 2, 1], ""is_center"": false}, {""vertex_id"": 5, ""content"": [2, 0, 2, 1, 0, 0, 2, 2, 0], ""is_center"": false}, {""vertex_id"": 37, ""content"": [2, 2, 1, 0, 2, 1, 1, 2, 1], ""is_center"": false}]",,
37,2023-04-10 21:02:10.020297,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,45,"[11, 2, 30, 28]","[{""vertex_id"": 45, ""content"": [2, 2, 1, 0, 2, 1, 2, 0, 1], ""is_center"": true}, {""vertex_id"": 11, ""content"": [2, 1, 1, 1, 1, 2, 2, 2, 1], ""is_center"": false}, {""vertex_id"": 2, ""content"": [1, 0, 1, 1, 2, 2, 1, 1, 1], ""is_center"": false}, {""vertex_id"": 30, ""content"": [1, 2, 2, 1, 2, 1, 0, 0, 2], ""is_center"": false}, {""vertex_id"": 28, ""content"": [0, 1, 1, 2, 2, 0, 2, 2, 1], ""is_center"": false}]",,
50,2023-04-10 21:02:10.453666,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,5,"[47, 27, 43, 40]","[{""vertex_id"": 5, ""content"": [2, 0, 2, 1, 0, 0, 2, 2, 0], ""is_center"": true}, {""vertex_id"": 47, ""content"": [2, 1, 2, 0, 0, 0, 2, 0, 1], ""is_center"": false}, {""vertex_id"": 27, ""content"": [2, 0, 1, 2, 1, 0, 0, 2, 2], ""is_center"": false}, {""vertex_id"": 43, ""content"": [1, 0, 1, 1, 2, 1, 0, 2, 1], ""is_center"": false}, {""vertex_id"": 40, ""content"": [2, 0, 2, 1, 1, 0, 1, 2, 1], ""is_center"": false}]",,
49,2023-04-10 21:02:10.419991,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,17,"[19, 2, 29, 28]","[{""vertex_id"": 17, ""content"": [0, 0, 1, 2, 0, 2, 2, 0, 0], ""is_center"": true}, {""vertex_id"": 19, ""content"": [2, 2, 1, 2, 2, 2, 0, 2, 1], ""is_center"": false}, {""vertex_id"": 2, ""content"": [1, 0, 1, 1, 2, 2, 1, 1, 1], ""is_center"": false}, {""vertex_id"": 29, ""content"": [0, 2, 1, 0, 2, 1, 1, 0, 0], ""is_center"": false}, {""vertex_id"": 28, ""content"": [0, 1, 1, 2, 2, 0, 2, 2, 1], ""is_center"": false}]",,
46,2023-04-10 21:02:10.321822,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,22,"[48, 29, 38, 7]","[{""vertex_id"": 22, ""content"": [2, 2, 2, 0, 0, 2, 2, 1, 0], ""is_center"": true}, {""vertex_id"": 48, ""content"": [2, 2, 2, 1, 2, 0, 2, 2, 0], ""is_center"": false}, {""vertex_id"": 29, ""content"": [0, 2, 1, 0, 2, 1, 1, 0, 0], ""is_center"": false}, {""vertex_id"": 38, ""content"": [2, 1, 0, 0, 0, 1, 0, 0, 2], ""is_center"": false}, {""vertex_id"": 7, ""content"": [0, 2, 0, 1, 2, 1, 0, 2, 1], ""is_center"": false}]",,
48,2023-04-10 21:02:10.387317,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,9,"[39, 32, 33, 15]","[{""vertex_id"": 9, ""content"": [2, 2, 0, 2, 1, 1, 2, 2, 2], ""is_center"": true}, {""vertex_id"": 39, ""content"": [2, 1, 1, 2, 0, 0, 0, 0, 1], ""is_center"": false}, {""vertex_id"": 32, ""content"": [0, 2, 0, 2, 2, 2, 2, 1, 1], ""is_center"": false}, {""vertex_id"": 33, ""content"": [0, 0, 0, 2, 1, 1, 1, 2, 2], ""is_center"": false}, {""vertex_id"": 15, ""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false}]",,
45,2023-04-10 21:02:10.287893,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,15,"[2, 36, 34, 9]","[{""vertex_id"": 15, ""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": true}, {""vertex_id"": 2, ""content"": [1, 0, 1, 1, 2, 2, 1, 1, 1], ""is_center"": false}, {""vertex_id"": 36, ""content"": [1, 2, 0, 1, 0, 1, 2, 2, 0], ""is_center"": false}, {""vertex_id"": 34, ""content"": [1, 0, 0, 2, 2, 2, 2, 0, 0], ""is_center"": false}, {""vertex_id"": 9, ""content"": [2, 2, 0, 2, 1, 1, 2, 2, 2], ""is_center"": false}]",,
47,2023-04-10 21:02:10.354499,,,,,,f,,,"{""chain_type"": ""\""across\"""", ""definition"": ""{}"", ""trials_per_node"": ""1"", ""participant_group"": ""\""default\""""}",graph_chain_network,22,t,experiment,f,{},{},graph_experiment,20,,,25,"[46, 14, 26, 37]","[{""vertex_id"": 25, ""content"": [2, 0, 0, 0, 0, 0, 2, 2, 1], ""is_center"": true}, {""vertex_id"": 46, ""content"": [2, 1, 0, 2, 1, 0, 0, 0, 1], ""is_center"": false}, {""vertex_id"": 14, ""content"": [2, 1, 0, 2, 2, 0, 0, 0, 0], ""is_center"": false}, {""vertex_id"": 26, ""content"": [2, 2, 0, 1, 1, 2, 1, 0, 0], ""is_center"": false}, {""vertex_id"": 37, ""content"": [2, 2, 1, 0, 2, 1, 1, 2, 1], ""is_center"": false}]",,
